Player,Birthdate,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
William,1995-04-03,Cruzeiro,Right,Brazil,Fullbacks,2963,0.15,0.15,0.3,0.06,0.09,0.09,0.24,0.0,0.14,0.07,0.14,0.21,2.55,4.22,6.5,1.43,0.3,21.3,0.04,0.2,22.6,0.09,0.05,0.01,-0.01,43.25,57.5,75.2,737.34,243.12,21.47,24.72,86.9,15.86,20.5,77.3,4.65,8.63,53.9,0.12,1.22,3.74,1.4,0.39,46.53,10.69,1.0,0.06,0.33,5.56,8.96,0.73,0.12,0.55,0.0,0.27,1.64,2.79,1.82,0.43,0.15,0.18,0.03,0.18,0.3,0.18,0.0,0.03,0.06,0.0,0.03,2.95,1.88,1.15,1.4,0.39,1.73,3.16,54.8,1.43,1.55,0.24,1.46,4.4,2.43,0.03,70.96,2.95,18.47,29.49,23.78,1.91,70.86,2.55,1.06,41.7,1.46,57.1,36.6,199.41,110.59,1.88,0.43,1.12,0.7,41.04,0.0,1.31,0.7,0.0,0.0,0.0,0.0,5.35,1.03,1.0,50.7
Gabriel Barbosa,1996-08-30,Cruzeiro,Left,Brazil,Forwards,754,0.48,0.12,0.6,0.24,0.24,0.24,0.24,0.0,0.62,0.43,0.11,0.54,2.03,2.86,5.01,2.98,0.95,32.0,0.08,0.25,18.3,0.0,0.14,-0.14,-0.19,19.81,23.28,85.1,289.81,58.97,11.46,12.18,94.1,6.57,8.0,82.1,0.95,1.55,61.5,0.1,1.07,1.67,1.31,0.24,21.01,2.27,0.12,0.12,0.0,1.31,0.12,0.12,0.0,0.0,0.0,0.0,0.36,1.43,0.95,0.12,0.12,0.24,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.6,0.36,0.24,0.24,0.12,0.36,0.95,37.5,0.6,0.24,0.0,0.0,0.6,0.0,0.0,30.08,0.24,1.19,13.49,15.4,4.18,29.84,0.72,0.24,33.3,0.36,50.0,19.81,103.01,48.1,1.91,0.12,1.43,0.36,21.96,0.0,0.24,0.72,1.19,0.0,0.0,0.0,1.67,0.24,0.72,25.0
Dudu,1992-01-07,Atlético Mineiro,Right,Brazil,Att Mid / Wingers,548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,5.75,4.27,12.48,2.3,0.99,42.9,0.0,0.0,20.0,0.0,0.09,-0.2,-0.2,29.07,42.54,68.3,447.87,129.09,17.74,22.17,80.0,8.87,13.14,67.5,1.97,4.6,42.9,0.18,1.48,2.79,1.15,0.49,39.09,3.28,0.82,0.33,0.0,4.93,0.99,1.31,0.33,0.49,0.0,0.16,1.81,5.42,3.61,0.33,0.49,0.16,0.66,0.16,0.33,0.0,0.0,0.0,0.16,0.16,0.0,0.82,0.66,0.16,0.49,0.16,0.33,0.82,40.0,0.49,0.0,0.0,0.49,1.31,0.33,0.0,56.0,0.33,4.93,21.02,30.71,4.6,56.0,6.08,2.14,35.1,2.63,43.2,36.3,286.42,151.59,3.61,1.15,2.3,1.15,40.73,0.0,0.66,3.61,0.33,0.16,0.0,0.0,5.09,0.33,0.82,28.6
Matheus Henrique,1997-12-19,Cruzeiro,Right,Brazil,Midfielders,1219,0.15,0.0,0.15,0.15,0.0,0.0,0.3,0.0,0.07,0.07,0.02,0.1,1.62,4.13,3.69,1.48,0.44,30.0,0.1,0.33,22.1,0.0,0.05,0.07,0.07,36.25,43.71,82.9,577.8,167.15,18.46,20.6,89.6,13.36,14.91,89.6,2.73,4.95,55.2,0.04,1.03,3.47,0.59,0.22,40.9,2.73,0.96,0.0,0.15,1.55,1.18,0.52,0.22,0.07,0.0,0.07,0.89,3.25,2.36,0.15,0.15,0.37,0.15,0.07,0.15,0.07,0.07,0.0,0.0,0.0,0.0,1.85,1.11,0.66,0.81,0.37,0.89,1.26,70.6,0.37,1.26,0.37,0.52,2.36,0.81,0.0,53.16,2.58,10.63,28.2,15.14,1.7,53.16,2.07,0.89,42.9,0.89,42.9,32.71,199.27,86.9,1.11,0.15,0.96,1.33,36.55,0.0,1.33,1.62,0.15,0.0,0.0,0.0,5.32,0.74,0.74,50.0
Carlos Eduardo,1989-10-17,Cruzeiro,Right,Brazil,Att Mid / Wingers,823,0.22,0.11,0.33,0.22,0.0,0.11,0.11,0.0,0.19,0.1,0.05,0.15,1.2,4.48,3.17,1.09,0.55,50.0,0.2,0.4,18.9,0.11,0.09,0.03,0.12,31.6,38.17,82.8,545.14,156.6,15.09,17.5,86.3,12.36,14.22,86.9,3.28,4.48,73.2,0.08,1.42,4.26,0.77,0.22,36.09,1.86,0.44,0.33,0.33,1.2,0.44,0.55,0.0,0.55,0.0,0.22,0.55,2.84,2.3,0.11,0.0,0.22,0.22,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.55,0.33,0.33,0.22,0.0,0.22,0.87,25.0,0.66,0.44,0.11,1.09,1.64,0.55,0.0,44.51,0.66,4.37,28.1,12.25,1.75,44.4,0.98,0.44,44.4,0.44,44.4,27.23,121.17,54.24,1.2,0.0,1.09,0.55,33.68,0.0,1.42,1.09,0.11,0.0,0.0,0.0,2.3,0.98,1.64,37.5
Mateo Gamarra,2000-10-20,Cruzeiro,,Paraguay,Center Backs,1482,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.08,0.08,0.01,0.1,0.24,3.58,0.12,1.34,0.36,27.3,0.0,0.0,18.4,0.06,0.06,-0.08,-0.08,40.38,50.16,80.5,795.97,353.87,12.87,14.51,88.7,22.23,24.84,89.5,4.92,9.6,51.3,0.01,0.12,3.7,0.18,0.0,47.73,2.31,1.64,0.0,0.3,0.18,0.36,0.0,0.0,0.0,0.0,0.12,0.24,0.73,0.49,0.06,0.0,0.12,0.0,0.06,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.82,1.03,1.28,0.55,0.0,1.03,1.88,54.8,0.85,1.7,1.03,1.52,3.34,4.31,0.06,62.31,8.38,29.21,30.61,2.79,1.15,62.31,0.24,0.12,50.0,0.12,50.0,33.95,160.69,90.79,0.12,0.06,0.3,0.3,36.92,0.0,0.91,0.49,0.0,0.0,0.0,0.0,4.31,2.92,2.06,58.5
Marquinhos,2003-04-07,Cruzeiro,Left,Brazil,Att Mid / Wingers,1270,0.0,0.07,0.07,0.0,0.0,0.0,0.14,0.0,0.06,0.06,0.16,0.23,4.04,2.55,8.36,1.98,0.64,32.1,0.0,0.0,23.5,0.14,0.03,-0.06,-0.06,35.29,46.35,76.1,520.65,122.88,20.83,24.09,86.5,10.56,14.1,74.9,2.27,3.83,59.3,0.09,1.28,1.28,0.99,0.57,42.09,4.25,0.64,0.0,0.85,4.25,3.54,0.07,0.0,0.07,0.0,0.0,1.84,2.91,2.06,0.0,0.14,0.28,0.35,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.84,0.92,0.78,0.92,0.14,1.13,1.77,64.0,0.64,1.49,0.0,0.78,2.62,1.2,0.0,61.94,1.56,12.26,24.02,26.5,2.41,61.94,4.46,1.49,33.3,2.48,55.6,36.57,231.8,116.79,2.55,1.2,3.12,2.13,44.86,0.0,1.35,2.62,0.07,0.07,0.0,0.0,3.69,1.13,1.77,39.0
Walace,1995-04-04,Cruzeiro,Right,Brazil,Midfielders,462,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.02,0.02,0.0,0.02,2.14,4.87,1.36,0.78,0.0,0.0,0.0,,25.9,0.0,0.03,-0.02,-0.02,51.04,56.69,90.0,854.61,238.64,24.74,27.66,89.4,20.26,21.04,96.3,4.29,5.06,84.6,0.02,0.19,5.06,0.19,0.0,55.13,1.56,1.36,0.0,0.39,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.78,1.17,0.58,0.0,0.39,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.56,1.56,0.19,0.19,1.36,2.73,50.0,1.36,0.0,0.0,1.36,3.31,0.78,0.19,63.7,3.12,20.06,36.43,8.57,0.19,63.7,1.17,0.78,66.7,0.19,16.7,42.47,229.68,124.87,2.73,0.0,1.17,0.39,48.51,0.0,2.14,1.36,0.0,0.0,0.0,0.0,5.65,0.39,1.56,20.0
Lautaro Díaz,1998-05-21,Cruzeiro,Right,Argentina,Att Mid / Wingers,959,0.09,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.21,0.21,0.06,0.26,1.41,1.41,6.94,1.69,0.66,38.9,0.06,0.14,14.9,0.0,0.12,-0.11,-0.11,13.61,20.46,66.5,165.55,41.76,8.16,11.45,71.3,3.66,5.63,65.0,0.38,0.66,57.1,0.08,1.22,1.03,0.56,0.0,19.8,0.56,0.0,0.09,0.0,0.94,0.09,0.09,0.0,0.0,0.0,0.09,0.84,2.44,1.97,0.0,0.28,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.75,0.09,0.38,0.38,0.19,0.56,33.3,0.38,0.19,0.0,0.28,1.13,0.94,0.0,30.97,0.56,2.53,12.48,16.05,3.94,30.97,2.44,0.38,15.4,2.06,84.6,16.61,76.96,32.85,1.13,0.66,2.63,0.75,22.52,0.0,1.31,0.28,0.19,0.0,0.0,0.0,2.35,2.16,2.82,43.4
Yannick Bolasie,1989-05-24,Cruzeiro,Right,Congo DR,Forwards,2377,0.3,0.15,0.45,0.3,0.0,0.0,0.15,0.0,0.28,0.28,0.07,0.35,2.39,2.08,6.51,2.84,1.36,48.0,0.11,0.22,17.6,0.0,0.1,0.02,0.02,13.33,19.61,68.0,206.09,55.01,7.31,9.28,78.8,3.86,5.76,67.1,1.17,1.93,60.8,0.08,0.76,1.17,0.61,0.27,19.05,0.38,0.0,0.04,0.11,2.23,0.08,0.0,0.0,0.0,0.0,0.19,0.83,2.35,1.36,0.0,0.45,0.3,0.15,0.08,0.3,0.19,0.0,0.08,0.04,0.0,0.0,0.98,0.68,0.27,0.23,0.49,0.27,0.64,41.2,0.38,0.72,0.08,0.15,1.14,0.53,0.0,30.14,0.8,2.46,11.89,16.28,3.79,30.14,2.39,0.91,38.1,1.29,54.0,18.02,118.13,57.25,1.25,1.02,2.46,1.44,23.44,0.0,1.4,0.98,0.57,0.0,0.0,0.0,2.69,1.63,1.89,46.2
Marlon,1997-05-20,Grêmio,Left,Brazil,Fullbacks,2179,0.0,0.04,0.04,0.0,0.0,0.0,0.12,0.08,0.02,0.02,0.08,0.11,2.27,4.05,4.75,0.66,0.08,12.5,0.0,0.0,25.3,0.17,0.04,-0.02,-0.02,44.94,57.99,77.5,837.05,268.55,19.83,22.63,87.6,19.0,22.43,84.7,5.41,10.33,52.4,0.08,1.2,3.22,0.87,0.41,48.86,9.09,0.83,0.0,1.73,3.3,7.52,0.66,0.25,0.29,0.0,0.04,1.49,2.31,1.82,0.33,0.08,0.04,0.0,0.04,0.25,0.17,0.0,0.0,0.04,0.0,0.04,1.9,1.24,0.99,0.78,0.12,0.99,1.53,64.9,0.54,1.28,0.29,1.16,3.06,2.56,0.08,67.99,2.89,21.02,32.3,15.16,1.16,67.99,1.07,0.66,61.5,0.41,38.5,35.15,184.67,113.46,1.4,0.37,1.28,0.33,41.47,0.0,1.32,0.54,0.04,0.0,0.0,0.0,4.3,0.87,1.03,45.7
Luciano Juba,1999-08-29,Bahia,Left,Brazil,Fullbacks,3114,0.09,0.03,0.12,0.09,0.0,0.0,0.06,0.0,0.03,0.03,0.12,0.16,1.33,4.31,3.09,0.66,0.2,30.4,0.13,0.43,22.5,0.26,0.05,0.05,0.05,53.5,64.28,83.2,911.99,309.62,23.96,26.07,91.9,24.88,28.32,87.9,4.05,7.92,51.1,0.11,1.47,3.82,1.3,0.58,55.66,8.32,1.53,0.03,0.46,3.38,5.78,1.01,0.23,0.61,0.0,0.29,0.72,2.34,1.85,0.38,0.0,0.06,0.06,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.39,0.92,0.87,0.38,0.14,1.01,1.88,53.8,0.87,0.69,0.2,1.5,2.89,2.63,0.0,72.02,3.79,23.79,34.77,14.31,0.64,72.02,0.72,0.29,40.0,0.38,52.0,39.8,167.4,95.38,0.98,0.09,0.43,0.17,47.05,0.0,0.2,0.38,0.06,0.0,0.0,0.0,5.03,0.84,0.87,49.2
Caio Alexandre,1999-02-24,Bahia,Right,Brazil,Midfielders,2774,0.06,0.0,0.06,0.06,0.0,0.0,0.19,0.0,0.04,0.04,0.07,0.11,2.6,7.66,1.69,0.71,0.13,18.2,0.09,0.5,24.7,0.0,0.05,0.03,0.03,69.98,76.7,91.2,1189.11,306.53,32.61,34.1,95.6,30.72,32.87,93.5,5.16,7.14,72.3,0.08,1.07,8.27,0.71,0.26,72.71,3.8,3.37,0.16,0.71,0.94,0.39,0.0,0.0,0.0,0.0,0.19,0.52,2.6,2.47,0.03,0.03,0.03,0.03,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.91,0.94,0.78,1.07,0.06,0.97,2.53,38.5,1.56,0.88,0.13,0.29,2.21,0.58,0.03,83.74,1.3,16.94,54.51,12.88,0.65,83.74,0.97,0.55,56.7,0.36,36.7,56.71,309.29,179.35,2.21,0.23,1.27,0.97,68.2,0.0,1.82,1.59,0.1,0.0,0.03,0.0,4.64,0.23,0.39,36.8
Gilberto,1993-03-07,Bahia,Right,Brazil,Fullbacks,1367,0.07,0.07,0.13,0.07,0.0,0.0,0.13,0.0,0.09,0.09,0.09,0.18,4.08,5.14,8.23,0.79,0.26,33.3,0.08,0.25,19.2,0.0,0.12,-0.03,-0.03,59.52,69.72,85.4,911.72,241.36,32.46,35.03,92.7,22.45,25.28,88.8,3.42,5.99,57.1,0.1,1.19,3.88,1.58,0.66,61.69,7.9,0.86,0.07,0.4,3.56,7.04,0.0,0.0,0.0,0.0,0.13,1.12,2.37,2.24,0.07,0.0,0.07,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,2.83,1.71,1.58,0.99,0.26,1.98,2.9,68.2,0.92,0.92,0.26,0.66,3.49,2.24,0.0,81.31,3.03,19.95,36.87,24.95,1.91,81.31,3.49,1.84,52.8,1.32,37.7,49.44,270.92,151.49,2.57,0.33,1.65,1.12,56.88,0.0,0.72,1.12,0.13,0.0,0.0,0.0,4.41,1.25,0.72,63.3
Jean Lucas,1998-06-22,Bahia,Right,Brazil,Midfielders,2901,0.09,0.19,0.28,0.09,0.0,0.0,0.22,0.0,0.17,0.17,0.09,0.25,1.64,3.91,4.62,2.05,0.65,31.8,0.05,0.14,22.6,0.03,0.08,-0.07,-0.07,33.01,38.9,84.8,544.34,113.05,16.26,17.68,91.9,12.5,14.12,88.6,2.92,3.91,74.6,0.1,0.62,3.32,0.56,0.06,37.32,1.43,0.62,0.12,0.59,0.65,0.65,0.0,0.0,0.0,0.0,0.16,1.12,2.42,1.99,0.03,0.06,0.16,0.12,0.06,0.28,0.28,0.0,0.0,0.0,0.0,0.0,1.55,0.93,0.68,0.74,0.12,0.74,1.99,37.5,1.24,1.02,0.16,0.71,2.26,0.65,0.03,49.55,0.81,7.6,27.05,15.45,1.8,49.55,2.17,1.12,51.4,0.87,40.0,30.71,169.51,66.92,1.74,0.43,1.68,1.58,36.64,0.0,1.46,1.43,0.09,0.0,0.0,0.0,4.96,0.62,0.87,41.7
Everton Ribeiro,1989-04-10,Bahia,Left,Brazil,Midfielders,2681,0.07,0.17,0.24,0.07,0.0,0.0,0.13,0.0,0.05,0.05,0.15,0.2,2.85,10.91,5.44,0.81,0.37,45.8,0.08,0.18,24.9,0.03,0.06,0.02,0.02,52.37,62.67,83.6,827.62,276.18,26.79,30.08,89.1,20.18,23.13,87.2,3.46,5.37,64.4,0.19,1.78,7.49,2.15,0.37,58.88,3.52,1.07,0.44,0.2,1.91,0.47,1.48,0.37,0.0,0.0,0.27,1.21,4.1,3.46,0.37,0.03,0.07,0.13,0.03,0.44,0.44,0.0,0.0,0.0,0.0,0.0,1.78,1.11,0.77,0.81,0.2,0.81,1.95,41.4,1.14,0.74,0.07,1.28,3.05,0.3,0.0,71.97,0.44,8.83,38.37,25.58,1.34,71.97,2.35,0.97,41.4,1.21,51.4,47.3,230.56,128.87,2.92,0.3,1.91,1.48,57.2,0.0,1.24,2.38,0.03,0.0,0.0,0.0,4.43,0.47,0.54,46.7
Luciano Rodríguez,2003-07-16,Bahia,,Uruguay,Forwards,900,0.6,0.1,0.7,0.5,0.1,0.1,0.2,0.0,0.58,0.5,0.11,0.61,2.3,2.8,7.0,3.7,1.6,43.2,0.14,0.31,17.2,0.4,0.14,0.02,0.0,12.0,18.0,66.7,163.8,58.7,7.4,10.2,72.5,2.8,4.3,65.1,0.9,1.6,56.3,0.07,1.0,1.2,1.0,0.1,15.9,1.8,0.5,0.2,0.1,1.3,0.0,0.1,0.1,0.0,0.0,0.3,0.5,3.8,2.3,0.1,0.3,0.4,0.7,0.0,0.5,0.2,0.0,0.2,0.0,0.1,0.0,0.9,0.6,0.0,0.7,0.2,0.4,1.0,40.0,0.6,0.7,0.1,0.3,1.2,0.3,0.0,33.3,0.5,2.4,13.6,18.3,5.5,33.2,4.5,1.4,31.1,2.6,57.8,22.6,132.0,64.6,2.0,0.6,3.1,1.7,23.8,0.0,0.5,3.0,0.3,0.1,0.0,0.0,2.8,0.7,2.6,21.2
Ademir Santos,1995-02-16,Bahia,Left,Brazil,Att Mid / Wingers,1131,0.24,0.32,0.56,0.24,0.0,0.0,0.0,0.0,0.29,0.29,0.22,0.51,5.25,2.31,11.7,2.31,1.03,44.8,0.1,0.23,16.0,0.0,0.13,-0.05,-0.05,25.46,33.82,75.3,395.41,88.73,14.08,16.39,85.9,8.51,11.62,73.3,1.83,3.02,60.5,0.17,1.59,1.51,1.19,0.64,31.75,1.99,0.24,0.08,0.16,4.3,1.03,0.48,0.08,0.4,0.0,0.08,1.27,3.82,2.71,0.08,0.48,0.32,0.24,0.0,0.64,0.4,0.0,0.08,0.16,0.0,0.0,2.39,1.67,0.56,0.88,0.95,0.8,2.63,30.3,1.83,0.8,0.0,0.64,3.02,0.4,0.0,48.22,0.4,4.85,17.59,27.14,5.25,48.22,5.01,2.15,42.9,2.39,47.6,33.02,268.09,144.19,2.07,2.07,2.55,1.03,34.93,0.0,1.27,2.15,0.56,0.0,0.0,0.0,4.62,0.56,2.07,21.2
Cauly Oliveira Souza,1995-09-15,Bahia,Right,Brazil,Att Mid / Wingers,2676,0.13,0.2,0.34,0.13,0.0,0.0,0.03,0.0,0.12,0.12,0.18,0.3,2.19,4.64,6.02,1.58,0.47,29.8,0.09,0.29,19.0,0.13,0.07,0.02,0.02,35.28,44.16,79.9,540.81,129.75,19.1,21.56,88.6,11.97,14.63,81.8,2.59,4.54,57.0,0.16,2.35,4.14,1.08,0.2,40.26,3.7,1.14,0.13,0.17,3.06,0.2,1.48,0.13,1.18,0.0,0.2,0.91,4.67,3.2,0.71,0.37,0.07,0.27,0.07,0.4,0.27,0.03,0.03,0.0,0.07,0.0,0.47,0.2,0.17,0.13,0.17,0.13,0.64,21.1,0.5,0.4,0.03,0.24,0.71,0.44,0.0,52.6,0.3,3.16,26.54,23.78,2.32,52.6,3.23,1.48,45.8,1.48,45.8,33.2,162.91,78.23,1.72,0.67,2.59,1.28,43.25,0.0,0.71,0.94,0.13,0.0,0.0,0.0,2.59,0.24,0.5,31.8
Erick,1997-11-14,Bahia,Right,Brazil,Midfielders,2560,0.11,0.04,0.14,0.11,0.0,0.0,0.07,0.0,0.15,0.15,0.05,0.2,0.6,4.18,1.51,1.65,0.42,25.5,0.06,0.25,16.2,0.0,0.09,-0.04,-0.04,34.03,39.76,85.6,629.33,176.52,13.11,14.7,89.2,16.91,18.84,89.7,3.38,4.54,74.4,0.05,0.6,4.04,0.39,0.04,38.07,1.62,0.56,0.04,0.21,0.28,0.98,0.04,0.0,0.04,0.0,0.07,0.25,1.76,1.48,0.0,0.04,0.11,0.11,0.04,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.76,1.34,0.77,0.77,0.21,0.56,1.58,35.6,1.02,1.76,0.39,1.44,3.2,1.79,0.0,50.94,2.14,10.76,32.27,8.3,2.11,50.94,1.16,0.67,57.6,0.35,30.3,27.32,131.87,63.63,0.84,0.14,0.91,0.46,32.84,0.0,1.27,0.95,0.04,0.0,0.04,0.0,3.76,1.97,1.9,50.9
Rodrigo Nestor,2000-08-09,Bahia,Left,Brazil,Att Mid / Wingers,984,0.0,0.18,0.18,0.0,0.0,0.0,0.27,0.0,0.1,0.1,0.13,0.24,2.65,4.57,5.4,1.55,0.73,47.1,0.0,0.0,25.7,0.09,0.07,-0.1,-0.1,39.97,50.85,78.6,627.07,123.29,21.22,23.87,88.9,14.27,17.1,83.4,2.65,6.04,43.9,0.15,1.37,3.29,1.1,0.46,45.55,4.76,1.19,0.09,0.55,5.4,1.28,1.92,0.73,0.82,0.0,0.55,1.37,3.38,2.2,0.55,0.09,0.37,0.09,0.09,0.27,0.27,0.0,0.0,0.0,0.0,0.0,1.37,0.82,0.64,0.64,0.09,0.55,1.46,37.5,0.91,0.64,0.09,1.01,2.38,0.64,0.0,60.91,0.91,7.96,31.1,22.5,1.46,60.91,2.2,0.55,25.0,1.55,70.8,35.49,182.01,95.3,2.01,0.27,1.19,1.01,43.17,0.0,1.1,1.01,0.37,0.09,0.0,0.0,4.94,0.37,0.09,80.0
Kanu,1997-03-07,Bahia,,Brazil,Center Backs,2700,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.01,0.01,0.0,0.01,0.6,2.6,0.03,0.17,0.03,20.0,0.0,0.0,12.2,0.0,0.06,-0.01,-0.01,57.87,61.43,94.2,1046.27,389.0,21.43,22.57,95.0,30.83,31.97,96.5,4.63,5.57,83.2,0.01,0.03,2.13,0.03,0.0,59.53,1.9,1.77,0.0,0.47,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.23,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.1,0.6,0.67,0.43,0.0,0.6,0.83,72.0,0.23,1.2,0.63,1.1,2.2,2.93,0.07,69.2,8.73,34.0,34.23,1.1,0.2,69.2,0.37,0.13,36.4,0.13,36.4,44.87,234.07,141.73,0.27,0.0,0.3,0.2,52.4,0.0,1.13,0.97,0.03,0.0,0.03,0.0,3.43,1.6,1.23,56.5
Gabriel,2001-05-06,Bahia,,Brazil,Center Backs,3150,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.04,0.04,0.01,0.04,0.57,3.29,0.14,0.69,0.2,29.2,0.0,0.0,11.9,0.0,0.06,-0.04,-0.04,56.71,63.94,88.7,1053.46,365.97,20.0,21.34,93.7,32.2,34.49,93.4,4.03,6.77,59.5,0.02,0.14,3.09,0.09,0.03,61.43,2.46,2.0,0.0,0.63,0.09,0.23,0.0,0.0,0.0,0.0,0.06,0.34,0.57,0.49,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,1.26,1.11,0.57,0.14,0.83,1.17,70.7,0.34,1.4,0.91,1.63,3.46,5.23,0.06,75.46,8.69,38.77,34.6,2.31,0.94,75.46,0.2,0.11,57.1,0.03,14.3,43.23,197.69,115.03,0.43,0.03,0.23,0.11,51.66,0.0,1.17,0.37,0.0,0.0,0.0,0.0,3.06,3.89,1.37,73.9
Michel Araujo,1996-09-28,Bahia,Left,Uruguay,Fullbacks,858,0.0,0.1,0.1,0.0,0.0,0.0,0.42,0.0,0.13,0.13,0.18,0.29,2.31,4.72,5.24,1.36,0.31,23.1,0.0,0.0,17.8,0.0,0.09,-0.13,-0.13,46.89,55.07,85.1,758.6,206.33,24.97,27.48,90.8,17.2,19.51,88.2,3.88,5.98,64.9,0.1,1.47,1.78,1.26,0.31,48.99,6.08,1.26,0.0,0.31,2.41,4.3,0.52,0.0,0.52,0.0,0.0,1.05,2.73,1.68,0.31,0.63,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.83,1.89,1.47,1.15,0.21,1.05,3.25,32.3,2.2,1.05,0.0,0.73,3.57,1.57,0.0,67.45,1.47,16.57,31.26,20.56,2.52,67.45,3.78,2.2,58.3,1.36,36.1,38.29,211.89,96.29,3.04,0.31,2.2,1.89,45.0,0.0,1.57,1.68,0.0,0.0,0.0,0.0,6.4,1.47,1.47,50.0
Santiago Arias,1992-01-13,Bahia,Right,Colombia,Fullbacks,1884,0.0,0.05,0.05,0.0,0.0,0.0,0.1,0.05,0.03,0.03,0.15,0.17,2.72,5.49,8.84,0.53,0.1,18.2,0.0,0.0,15.6,0.0,0.05,-0.03,-0.03,51.21,62.29,82.2,795.24,311.94,26.75,29.19,91.7,21.07,25.37,83.1,2.25,3.97,56.6,0.16,1.39,3.68,1.96,0.96,53.26,8.93,0.57,0.0,0.1,3.2,8.36,0.0,0.0,0.0,0.0,0.1,1.77,2.53,2.1,0.1,0.05,0.14,0.1,0.05,0.14,0.05,0.0,0.05,0.05,0.0,0.0,2.05,1.53,1.19,0.62,0.24,1.05,1.72,61.1,0.67,0.67,0.29,0.96,3.01,2.25,0.05,69.98,2.91,18.44,31.15,20.68,1.48,69.98,0.81,0.33,41.2,0.38,47.1,37.45,164.04,97.79,1.62,0.24,0.48,0.53,45.33,0.0,1.19,1.19,0.19,0.0,0.05,0.0,4.49,0.81,0.96,45.9
