Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Jude Bellingham,2003-06-29,LaLiga,Real Madrid,Right,England,Midfielders,2488,0.33,0.29,0.62,0.29,0.04,0.07,0.18,0.04,0.41,0.36,0.14,0.5,2.68,7.2,5.17,2.17,0.8,36.7,0.13,0.36,15.6,0.0,0.17,-0.09,-0.07,48.22,56.0,86.1,774.59,168.35,25.86,28.4,91.1,17.22,19.57,88.0,4.05,5.14,78.9,0.16,1.52,4.7,1.12,0.0,53.9,1.74,0.76,0.8,0.69,0.65,0.4,0.04,0.0,0.0,0.0,0.36,0.98,3.8,3.07,0.04,0.18,0.29,0.11,0.11,0.47,0.4,0.0,0.0,0.04,0.04,0.0,2.21,1.19,0.72,0.98,0.51,1.01,1.52,66.7,0.51,1.34,0.07,1.01,3.22,0.83,0.04,68.04,1.16,8.65,32.92,27.2,3.98,67.97,2.71,1.48,54.7,1.01,37.3,44.46,219.0,101.94,2.21,0.51,1.95,1.56,55.78,0.0,1.19,2.32,0.33,0.04,0.0,0.0,3.51,1.09,1.12,49.2
Antonio Rüdiger,1993-03-03,LaLiga,Real Madrid,Right,Germany,Center Backs,2291,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.07,0.07,0.02,0.09,0.79,3.69,0.16,0.94,0.16,16.7,0.0,0.0,18.0,0.0,0.07,-0.07,-0.07,67.02,72.99,91.8,1260.08,416.8,25.3,26.16,96.7,34.37,36.1,95.2,6.6,9.39,70.3,0.04,0.28,4.6,0.24,0.04,69.93,2.83,1.89,0.12,0.71,0.16,0.35,0.0,0.0,0.0,0.0,0.24,0.2,1.1,0.75,0.0,0.0,0.24,0.12,0.0,0.08,0.04,0.0,0.0,0.0,0.04,0.0,0.79,0.51,0.55,0.24,0.0,0.43,0.59,73.3,0.16,0.86,0.55,0.35,1.14,3.77,0.04,81.28,9.15,38.07,39.91,3.69,0.9,81.28,0.28,0.12,42.9,0.08,28.6,53.94,256.6,161.85,1.02,0.08,0.28,0.08,62.23,0.0,0.59,0.59,0.08,0.08,0.04,0.0,4.01,1.37,0.94,59.3
Lucas Vázquez,1991-07-01,LaLiga,Real Madrid,Right,Spain,Fullbacks,2189,0.04,0.21,0.25,0.04,0.0,0.0,0.16,0.0,0.06,0.06,0.19,0.25,1.52,4.07,7.98,0.62,0.12,20.0,0.07,0.33,17.0,0.04,0.1,-0.02,-0.02,58.18,66.77,87.1,884.29,214.91,31.41,33.84,92.8,22.49,25.57,87.9,2.8,4.4,63.6,0.16,1.36,2.67,1.19,0.08,58.18,8.39,1.52,0.04,0.29,2.59,6.21,0.66,0.16,0.29,0.0,0.21,1.11,2.67,2.22,0.21,0.04,0.08,0.08,0.04,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2.38,1.4,1.36,0.7,0.33,1.11,1.97,56.3,0.86,0.99,0.25,0.7,3.08,1.44,0.04,76.06,2.71,19.78,33.06,23.72,2.38,76.06,1.48,0.78,52.8,0.62,41.7,42.39,169.89,84.08,0.7,0.7,1.4,0.53,54.72,0.0,1.19,1.32,0.12,0.0,0.0,0.0,3.41,0.25,0.53,31.6
Vinicius Júnior,2000-07-12,LaLiga,Real Madrid,Right,Brazil,Att Mid / Wingers,2253,0.44,0.32,0.76,0.36,0.08,0.12,0.32,0.04,0.42,0.33,0.32,0.65,6.75,3.4,10.23,3.12,0.96,30.8,0.12,0.38,17.5,0.0,0.11,0.02,0.03,26.88,35.99,74.7,416.76,100.79,15.3,18.46,82.9,7.83,9.99,78.4,2.48,3.83,64.6,0.28,2.32,2.12,1.44,0.24,34.43,1.16,0.36,0.6,0.64,2.24,0.4,0.32,0.0,0.0,0.0,0.4,1.8,5.39,3.2,0.04,1.16,0.44,0.44,0.12,0.72,0.44,0.0,0.2,0.0,0.08,0.0,0.84,0.4,0.28,0.16,0.4,0.2,0.72,27.8,0.52,0.36,0.0,0.12,0.96,0.04,0.08,50.49,0.16,3.0,15.1,33.52,7.95,50.37,7.63,3.28,42.9,3.79,49.7,38.03,310.11,180.76,3.48,4.23,2.88,1.96,42.3,0.0,1.2,2.8,0.4,0.08,0.0,0.0,2.84,0.04,0.28,12.5
Fran Garcia,1999-08-14,LaLiga,Real Madrid,Left,Spain,Fullbacks,2171,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.07,0.11,3.23,4.93,7.34,0.58,0.12,21.4,0.0,0.0,19.4,0.0,0.06,-0.04,-0.04,55.72,64.3,86.7,792.46,216.52,34.66,37.1,93.4,16.13,18.78,85.9,2.78,4.56,60.9,0.1,0.99,3.61,0.95,0.37,55.97,8.25,1.24,0.04,0.21,2.74,7.01,0.0,0.0,0.0,0.0,0.08,1.58,2.32,2.07,0.0,0.04,0.12,0.0,0.08,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.11,1.49,1.2,0.66,0.25,1.16,2.11,54.9,0.95,1.12,0.21,1.16,3.28,2.78,0.04,74.29,2.94,20.64,29.14,25.12,1.37,74.29,0.95,0.33,34.8,0.62,65.2,41.5,190.94,111.23,2.16,0.62,0.83,0.41,48.17,0.0,0.54,0.91,0.17,0.0,0.0,0.0,4.39,0.7,0.87,44.7
Rodrygo,2001-01-09,LaLiga,Real Madrid,Right,Brazil,Att Mid / Wingers,1928,0.28,0.23,0.51,0.28,0.0,0.0,0.0,0.0,0.19,0.18,0.14,0.32,5.27,5.04,11.81,2.52,0.93,37.0,0.11,0.3,16.4,0.14,0.07,0.09,0.1,43.83,51.02,85.9,573.05,140.04,28.9,30.44,94.9,10.92,12.7,86.0,1.63,3.97,41.2,0.2,2.29,3.08,1.21,0.09,46.03,4.76,1.07,0.05,0.14,3.78,0.79,2.66,1.12,1.03,0.0,0.23,0.7,4.95,3.08,0.84,0.61,0.14,0.23,0.05,0.42,0.33,0.0,0.05,0.0,0.05,0.0,0.98,0.65,0.65,0.23,0.09,0.33,1.07,30.4,0.75,0.84,0.05,0.51,1.49,0.42,0.0,62.55,0.65,4.53,21.66,37.44,5.93,62.55,5.18,2.29,44.1,2.15,41.4,41.5,275.7,158.9,4.06,2.33,2.19,0.7,49.85,0.0,0.37,1.73,0.05,0.05,0.0,0.0,3.31,0.33,0.75,30.4
Luka Modrić,1985-09-09,LaLiga,Real Madrid,Right,Croatia,Midfielders,1827,0.1,0.3,0.39,0.1,0.0,0.0,0.34,0.0,0.08,0.08,0.34,0.42,3.05,10.25,3.1,1.08,0.3,27.3,0.09,0.33,23.1,0.05,0.07,0.02,0.02,84.93,97.0,87.6,1464.98,475.22,40.89,43.69,93.6,32.22,35.37,91.1,9.16,13.84,66.2,0.31,3.25,11.08,1.67,0.1,87.59,9.26,4.04,0.54,1.18,5.52,0.39,4.83,2.36,1.23,0.05,0.15,0.74,6.01,4.14,1.63,0.0,0.2,0.0,0.05,0.74,0.59,0.15,0.0,0.0,0.0,0.0,1.53,0.99,0.79,0.64,0.1,0.69,1.58,43.8,0.89,0.84,0.25,1.33,2.86,0.84,0.0,104.63,1.92,15.52,57.64,32.46,1.28,104.63,1.18,0.69,58.3,0.44,37.5,69.9,355.02,171.97,2.86,0.64,1.13,0.64,81.23,0.0,1.13,0.94,0.1,0.0,0.0,0.0,5.17,0.3,0.64,31.6
Brahim Díaz,1999-08-03,LaLiga,Real Madrid,Right,Morocco,Att Mid / Wingers,1385,0.26,0.13,0.39,0.26,0.0,0.0,0.0,0.0,0.34,0.34,0.21,0.56,2.53,4.81,7.15,1.82,0.97,53.6,0.14,0.27,12.6,0.0,0.19,-0.08,-0.08,37.23,42.89,86.8,475.8,124.05,25.54,28.07,91.0,9.16,10.59,86.5,0.91,1.36,66.7,0.15,1.49,3.64,1.23,0.0,41.26,1.23,0.65,0.52,0.07,0.52,0.52,0.0,0.0,0.0,0.0,0.39,0.84,3.64,2.79,0.0,0.39,0.32,0.07,0.07,0.78,0.45,0.0,0.07,0.19,0.0,0.07,1.62,1.23,0.58,0.84,0.19,0.45,1.23,36.8,0.78,1.04,0.07,0.26,1.88,0.13,0.07,54.13,0.32,4.94,27.1,22.74,4.29,54.13,3.05,1.56,51.1,1.23,40.4,35.16,162.52,79.47,1.04,0.78,2.86,1.75,43.47,0.0,0.91,2.21,0.07,0.0,0.0,0.0,3.51,0.19,0.91,17.6
Dani Ceballos,1996-08-07,LaLiga,Real Madrid,Right,Spain,Midfielders,1215,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.03,0.03,0.12,0.15,3.11,11.11,1.26,0.52,0.15,28.6,0.0,0.0,22.5,0.0,0.05,-0.03,-0.03,95.11,100.81,94.3,1541.11,442.37,47.33,48.52,97.6,39.19,40.74,96.2,6.07,7.63,79.6,0.15,1.63,11.56,0.74,0.0,96.74,3.85,2.22,0.3,0.52,1.04,1.04,0.52,0.3,0.15,0.0,0.22,0.96,4.22,3.7,0.37,0.07,0.0,0.07,0.0,0.37,0.3,0.07,0.0,0.0,0.0,0.0,3.04,1.56,1.26,1.33,0.44,1.48,2.96,50.0,1.48,1.19,0.3,1.04,4.07,0.74,0.15,109.11,2.59,19.78,69.63,20.52,0.67,109.11,1.11,0.59,53.3,0.22,20.0,74.0,384.15,218.59,2.22,0.15,0.81,0.52,89.33,0.0,0.96,2.22,0.0,0.0,0.0,0.0,6.44,0.15,0.07,66.7
Arda Güler,2005-02-25,LaLiga,Real Madrid,Left,Turkey,Att Mid / Wingers,1250,0.22,0.29,0.5,0.22,0.0,0.0,0.07,0.0,0.24,0.24,0.32,0.55,2.45,6.7,6.19,2.81,1.15,41.0,0.08,0.19,20.0,0.14,0.08,-0.02,-0.02,54.94,63.79,86.1,892.15,229.61,29.81,31.75,93.9,19.08,21.53,88.6,4.82,8.06,59.8,0.32,2.88,5.9,2.23,0.36,57.96,5.76,1.3,0.72,0.58,4.1,0.94,3.38,2.16,0.5,0.0,0.07,0.94,5.69,3.74,0.94,0.58,0.29,0.07,0.07,0.79,0.29,0.22,0.07,0.14,0.07,0.0,2.16,1.15,0.79,0.58,0.79,0.65,1.58,40.9,0.94,1.3,0.0,0.5,2.66,0.58,0.0,76.18,1.01,9.43,34.34,33.12,3.6,76.18,3.24,1.44,44.4,1.44,44.4,50.11,246.1,123.84,2.38,0.72,1.66,0.65,58.18,0.0,1.08,2.23,0.29,0.07,0.0,0.0,4.03,0.5,0.79,38.9
Eduardo Camavinga,2002-11-10,LaLiga,Real Madrid,Left,France,Midfielders,1102,0.08,0.16,0.25,0.08,0.0,0.0,0.16,0.0,0.03,0.03,0.07,0.1,2.12,4.98,2.53,0.65,0.16,25.0,0.13,0.5,18.5,0.0,0.05,0.05,0.05,57.17,64.76,88.3,927.85,245.99,28.09,29.97,93.7,24.17,26.05,92.8,3.51,5.39,65.2,0.06,0.9,4.98,0.41,0.0,60.93,3.43,1.39,0.33,0.33,0.16,2.04,0.0,0.0,0.0,0.0,0.41,0.9,2.53,2.04,0.08,0.16,0.0,0.25,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,3.43,2.12,1.88,1.31,0.25,1.55,2.7,57.6,1.14,1.96,0.65,1.47,4.9,1.88,0.0,78.16,4.0,22.21,40.34,16.91,1.23,78.16,2.53,1.23,48.4,0.82,32.3,46.14,249.17,138.76,2.21,0.57,0.57,0.9,52.51,0.0,1.72,2.53,0.08,0.0,0.08,0.0,7.35,1.63,1.47,52.6
Éder Militão,1998-01-18,LaLiga,Real Madrid,Right,Brazil,Center Backs,938,0.1,0.1,0.19,0.1,0.0,0.0,0.19,0.0,0.06,0.06,0.05,0.11,0.67,4.41,0.1,0.96,0.29,30.0,0.1,0.33,17.3,0.0,0.06,0.04,0.04,61.02,68.32,89.3,1256.45,444.53,18.13,19.29,94.0,35.69,37.8,94.4,6.91,10.55,65.5,0.02,0.58,5.37,0.29,0.0,64.86,3.26,1.82,0.0,1.44,0.19,0.19,0.0,0.0,0.0,0.0,0.19,0.29,1.15,0.86,0.0,0.0,0.19,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.82,1.63,1.34,0.48,0.0,0.67,1.15,58.3,0.48,1.25,0.77,1.15,2.97,3.36,0.0,78.58,8.83,37.9,37.9,3.17,1.25,78.58,0.77,0.48,62.5,0.29,37.5,51.14,262.71,152.85,0.67,0.0,0.58,0.29,57.86,0.0,1.73,0.77,0.0,0.0,0.0,0.0,4.22,2.01,1.15,63.6
Dani Carvajal,1992-01-11,LaLiga,Real Madrid,Right,Spain,Fullbacks,609,0.15,0.0,0.15,0.15,0.0,0.0,0.15,0.0,0.19,0.19,0.03,0.22,1.92,3.99,7.09,0.44,0.15,33.3,0.33,1.0,3.4,0.0,0.44,-0.04,-0.04,58.97,68.42,86.2,963.99,209.7,29.11,31.33,92.9,25.12,28.82,87.2,3.84,5.17,74.3,0.04,0.74,2.96,0.74,0.0,60.44,7.83,1.03,0.0,0.0,2.07,6.8,0.0,0.0,0.0,0.0,0.15,1.33,1.77,1.48,0.3,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.0,0.0,0.0,0.0,1.77,1.18,1.03,0.44,0.3,1.33,1.77,75.0,0.44,1.18,0.44,1.48,3.25,2.81,0.15,78.62,3.84,18.62,34.29,26.01,1.77,78.62,0.74,0.3,40.0,0.44,60.0,41.08,190.34,75.81,0.74,0.0,1.18,0.89,55.57,0.0,0.44,0.89,0.0,0.0,0.0,0.0,3.1,1.03,0.74,58.3
Julián Álvarez,2000-01-31,LaLiga,Atlético Madrid,Right,Argentina,Forwards,2509,0.61,0.14,0.75,0.47,0.14,0.14,0.18,0.0,0.51,0.39,0.19,0.58,2.83,3.3,5.81,2.51,1.29,51.4,0.19,0.36,18.3,0.18,0.16,0.1,0.07,25.72,34.65,74.2,382.06,95.13,14.49,17.43,83.1,7.68,9.58,80.1,1.9,4.09,46.5,0.19,1.47,1.61,1.36,0.18,31.53,3.05,0.29,0.5,0.43,2.48,0.22,1.79,0.75,0.54,0.0,0.07,1.11,3.87,2.73,0.32,0.32,0.32,0.07,0.11,0.54,0.36,0.04,0.0,0.11,0.0,0.04,0.9,0.61,0.18,0.39,0.32,0.29,1.08,26.7,0.79,0.5,0.0,0.07,0.97,0.43,0.04,44.41,0.32,3.77,17.97,23.28,4.16,44.26,2.33,1.22,52.3,1.0,43.1,27.84,165.76,78.84,1.83,1.04,2.22,1.43,32.0,0.0,0.93,0.32,0.32,0.0,0.0,0.0,2.69,0.47,1.11,29.5
Antoine Griezmann,1991-03-21,LaLiga,Atlético Madrid,Left,France,Forwards,2469,0.29,0.26,0.55,0.26,0.04,0.07,0.07,0.0,0.27,0.22,0.26,0.47,1.68,5.21,6.45,1.75,0.62,35.4,0.15,0.41,18.5,0.18,0.13,0.02,0.04,39.88,53.33,74.8,622.38,170.27,22.53,26.14,86.2,11.63,16.15,72.0,4.05,6.93,58.4,0.24,1.75,3.83,1.71,0.4,47.86,5.29,0.95,0.44,0.33,5.03,0.47,2.95,1.02,1.06,0.0,0.18,1.42,3.39,2.52,0.55,0.0,0.22,0.07,0.04,0.47,0.44,0.0,0.0,0.04,0.0,0.0,1.09,0.62,0.47,0.47,0.15,0.26,1.06,24.1,0.8,0.73,0.04,0.22,1.31,0.84,0.04,61.17,1.02,7.87,27.27,26.57,3.39,61.09,1.28,0.55,42.9,0.66,51.4,35.32,149.27,74.36,2.04,0.22,1.49,0.73,45.75,0.0,0.4,0.95,0.51,0.0,0.0,0.0,3.39,0.77,0.84,47.7
Marcos Llorente,1995-01-30,LaLiga,Atlético Madrid,Right,Spain,Fullbacks,2513,0.07,0.14,0.21,0.07,0.0,0.0,0.0,0.04,0.03,0.03,0.15,0.18,2.94,3.98,5.41,0.57,0.18,31.3,0.13,0.4,19.2,0.0,0.05,0.04,0.04,47.88,55.98,85.5,719.61,203.92,26.72,28.79,92.8,16.44,18.87,87.1,2.87,4.41,65.0,0.11,1.0,3.22,0.93,0.5,49.1,6.55,0.47,0.04,0.07,2.22,6.09,0.0,0.0,0.0,0.0,0.32,1.22,2.01,1.79,0.07,0.04,0.07,0.04,0.0,0.43,0.39,0.0,0.0,0.0,0.04,0.0,2.47,1.86,1.36,0.97,0.14,1.29,1.97,65.5,0.68,1.15,0.25,0.97,3.44,1.83,0.04,64.75,2.79,19.55,28.33,17.44,2.08,64.75,1.07,0.5,46.7,0.47,43.3,39.97,195.9,109.95,1.83,0.54,1.04,0.32,43.59,0.0,0.82,0.9,0.14,0.04,0.0,0.0,4.69,0.54,0.54,50.0
Robin Le Normand,1996-11-11,LaLiga,Atlético Madrid,Right,Spain,Center Backs,2151,0.04,0.0,0.04,0.04,0.0,0.0,0.33,0.0,0.06,0.06,0.02,0.08,0.46,2.3,0.25,0.46,0.13,27.3,0.09,0.33,8.6,0.0,0.13,-0.02,-0.02,49.12,54.31,90.4,841.17,260.67,19.54,20.75,94.2,26.07,27.32,95.4,2.59,4.85,53.4,0.04,0.13,1.72,0.08,0.0,52.85,1.42,1.09,0.0,0.21,0.04,0.17,0.0,0.0,0.0,0.0,0.04,0.13,0.29,0.17,0.0,0.0,0.13,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,1.13,0.75,0.96,0.17,0.0,0.5,0.84,60.0,0.33,0.84,0.38,0.42,1.55,5.02,0.04,63.72,8.08,33.68,28.33,1.84,0.8,63.72,0.17,0.08,50.0,0.08,50.0,41.88,173.22,85.86,0.29,0.0,0.59,0.25,46.03,0.0,1.46,1.0,0.13,0.0,0.04,0.0,3.43,2.26,1.63,58.1
Rodrigo De Paul,1994-05-24,LaLiga,Atlético Madrid,Right,Argentina,Midfielders,2106,0.13,0.21,0.34,0.13,0.0,0.0,0.3,0.0,0.06,0.06,0.24,0.29,3.63,9.87,2.74,0.81,0.17,21.1,0.16,0.75,24.3,0.0,0.07,0.07,0.07,61.92,75.77,81.7,1042.31,321.15,31.37,34.49,91.0,22.01,26.41,83.3,6.92,11.15,62.1,0.25,1.79,7.69,2.48,0.56,70.51,4.74,3.38,1.15,0.6,2.52,0.77,0.51,0.09,0.3,0.0,0.51,1.2,3.85,3.29,0.26,0.04,0.13,0.09,0.04,0.56,0.51,0.0,0.0,0.0,0.04,0.0,1.41,1.11,0.51,0.68,0.21,0.6,1.41,42.4,0.81,1.07,0.09,0.26,1.67,0.64,0.13,83.33,1.15,13.16,48.89,22.09,0.85,83.33,1.5,0.6,40.0,0.64,42.9,58.68,330.17,183.16,2.82,0.13,1.41,1.03,65.98,0.0,0.81,2.09,0.0,0.0,0.0,0.0,5.47,0.17,0.3,36.4
Clément Lenglet,1995-06-17,LaLiga,Atlético Madrid,Left,France,Center Backs,1972,0.09,0.05,0.14,0.09,0.0,0.0,0.41,0.0,0.11,0.11,0.05,0.16,0.73,3.61,0.05,0.46,0.18,40.0,0.2,0.5,14.9,0.05,0.24,-0.02,-0.02,54.45,62.25,87.5,1093.83,445.71,17.8,18.99,93.8,29.44,31.31,94.0,6.89,11.0,62.7,0.03,0.23,3.38,0.0,0.0,60.15,2.05,1.6,0.0,0.59,0.18,0.14,0.0,0.0,0.0,0.0,0.05,0.59,0.78,0.73,0.0,0.05,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.23,0.78,0.87,0.37,0.0,0.5,0.68,73.3,0.18,1.1,0.82,1.0,2.24,4.75,0.05,72.25,10.45,38.06,31.72,2.65,0.78,72.25,0.14,0.14,100.0,0.0,0.0,48.61,259.78,163.98,0.73,0.0,0.37,0.14,53.03,0.0,1.32,0.87,0.09,0.0,0.09,0.0,3.38,1.69,1.73,49.3
Samuel Lino,1999-12-23,LaLiga,Atlético Madrid,Right,Brazil,Midfielders,1552,0.17,0.23,0.41,0.17,0.0,0.0,0.17,0.0,0.35,0.35,0.17,0.52,4.18,4.23,10.38,2.61,1.04,40.0,0.07,0.17,16.3,0.0,0.13,-0.17,-0.17,37.81,47.61,79.4,574.39,137.03,21.57,24.24,89.0,11.77,14.61,80.6,2.9,4.41,65.8,0.13,1.28,2.38,1.39,0.35,45.93,1.62,0.17,0.06,0.17,2.38,1.33,0.12,0.0,0.0,0.0,0.06,1.8,2.84,2.26,0.0,0.17,0.23,0.17,0.0,0.35,0.23,0.0,0.0,0.06,0.06,0.0,1.91,0.99,1.45,0.23,0.23,1.28,3.02,42.3,1.74,1.33,0.23,0.46,2.38,0.75,0.0,60.19,1.22,11.77,24.36,24.88,4.35,60.19,3.25,1.57,48.2,1.51,46.4,39.32,231.96,131.87,2.84,1.45,1.8,1.04,44.77,0.0,0.87,1.74,0.17,0.06,0.0,0.0,4.93,0.75,0.7,52.0
José María Giménez,1995-01-20,LaLiga,Atlético Madrid,Right,Uruguay,Center Backs,1999,0.0,0.05,0.05,0.0,0.0,0.0,0.23,0.0,0.02,0.02,0.01,0.03,0.14,2.88,0.05,0.23,0.05,20.0,0.0,0.0,8.6,0.0,0.09,-0.02,-0.02,56.28,61.32,91.8,1144.07,432.35,16.48,17.47,94.3,31.83,33.23,95.8,7.29,9.63,75.7,0.01,0.09,2.75,0.0,0.0,57.76,3.51,2.43,0.05,0.81,0.0,0.23,0.0,0.0,0.0,0.0,0.05,0.18,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.17,0.72,0.81,0.36,0.0,0.77,1.26,60.7,0.5,1.31,0.86,1.22,2.39,5.18,0.09,71.23,12.25,37.01,33.09,1.35,0.5,71.23,0.14,0.09,66.7,0.05,33.3,45.29,199.45,105.17,0.09,0.0,0.27,0.14,49.25,0.0,0.59,0.54,0.0,0.0,0.0,0.05,3.51,1.71,1.67,50.7
Koke,1992-01-08,LaLiga,Atlético Madrid,Right,Spain,Midfielders,1926,0.05,0.05,0.09,0.05,0.0,0.0,0.19,0.0,0.05,0.05,0.07,0.12,1.03,6.17,0.84,0.51,0.19,36.4,0.09,0.25,22.6,0.0,0.1,0.0,0.0,67.48,76.64,88.0,1065.28,328.36,35.65,38.5,92.6,24.63,26.96,91.3,4.81,7.38,65.2,0.1,0.75,6.26,1.03,0.28,73.13,3.13,2.24,0.14,0.28,1.03,0.33,0.56,0.23,0.09,0.0,0.37,0.75,2.38,2.24,0.09,0.0,0.0,0.0,0.05,0.23,0.23,0.0,0.0,0.0,0.0,0.0,2.15,1.07,0.84,1.03,0.28,0.98,2.01,48.8,1.03,1.12,0.09,0.93,3.08,1.36,0.09,85.47,2.43,21.26,50.23,14.63,0.47,85.47,1.03,0.42,40.9,0.51,50.0,53.18,223.46,105.37,0.98,0.0,0.7,0.37,62.57,0.0,1.07,0.75,0.0,0.0,0.0,0.05,5.7,0.37,0.42,47.1
Conor Gallagher,2000-02-06,LaLiga,Atlético Madrid,Right,England,Midfielders,1633,0.17,0.17,0.33,0.17,0.0,0.0,0.11,0.0,0.15,0.15,0.07,0.21,1.32,3.53,3.53,1.21,0.22,18.2,0.14,0.75,19.7,0.0,0.13,0.01,0.01,39.35,46.3,85.0,544.74,119.93,24.14,26.29,91.8,12.07,14.05,85.9,1.43,2.48,57.8,0.06,0.66,2.59,0.77,0.06,45.08,0.88,0.33,0.17,0.06,0.72,0.44,0.06,0.06,0.0,0.0,0.33,0.99,1.76,1.32,0.0,0.22,0.0,0.17,0.06,0.44,0.28,0.0,0.06,0.0,0.06,0.06,2.48,1.76,0.88,1.05,0.55,1.21,2.7,44.9,1.49,1.27,0.28,1.1,3.58,1.27,0.0,58.53,1.93,12.79,30.59,15.82,2.09,58.53,2.31,0.94,40.5,0.99,42.9,37.15,153.66,60.85,1.27,0.39,1.38,1.27,41.61,0.0,1.76,2.15,0.06,0.06,0.0,0.0,5.9,0.5,1.16,30.0
Nahuel Molina,1998-04-06,LaLiga,Atlético Madrid,Right,Argentina,Fullbacks,1590,0.0,0.17,0.17,0.0,0.0,0.0,0.06,0.0,0.05,0.05,0.08,0.13,1.98,3.45,5.43,0.51,0.06,11.1,0.0,0.0,19.4,0.0,0.09,-0.05,-0.05,53.49,66.91,79.9,803.32,287.72,30.45,33.57,90.7,18.51,22.98,80.5,2.83,6.11,46.3,0.11,0.74,2.43,1.08,0.28,56.49,10.08,0.85,0.11,0.34,3.11,8.72,0.51,0.17,0.34,0.0,0.34,2.09,2.49,1.81,0.34,0.17,0.06,0.0,0.11,0.28,0.28,0.0,0.0,0.0,0.0,0.0,2.49,1.08,1.19,1.19,0.11,1.75,3.17,55.4,1.42,0.91,0.17,0.74,3.23,3.0,0.0,77.32,3.34,23.77,34.3,19.75,1.36,77.32,1.7,0.85,50.0,0.74,43.3,44.26,191.72,111.57,1.58,0.23,1.19,0.17,49.98,0.0,0.74,0.45,0.23,0.0,0.0,0.0,3.74,0.57,0.68,45.5
